pcds,ASScore,BHSScore,CriScore,CYPScore,DepChi,EduScore,EmpScore,EnvScore,GBScore,HDDScore,IDCScore,IDOScore,IMDScore,IncScore,IndScore,OutScore,Pop16_59,Pop60_,TotPop,WBScore,WorkPop
BD7 2YQ,0.478,20.35,1.241,0.611,585,43.074,0.144,41.624,-0.16,0.607,0.289,0.278,39.28,0.241,0.998,0.513,1179,223,1987,1.252,1158.25
BD7 2YR,0.567,23.431,2.306,1.358,613,73.477,0.235,24.717,-0.18,1.304,0.358,0.463,62.067,0.35,0.211,0.59,1090,262,1965,1.956,1076
BD7 2YS,0.566,19.836,1.296,1.591,728,79.208,0.164,57.434,-1.286,0.639,0.2,0.546,49.248,0.241,1.413,0.804,1358,139,2225,2.413,1317.25
BD7 2YT,0.566,19.836,1.296,1.591,728,79.208,0.164,57.434,-1.286,0.639,0.2,0.546,49.248,0.241,1.413,0.804,1358,139,2225,2.413,1317.25
BD7 2YU,0.566,19.836,1.296,1.591,728,79.208,0.164,57.434,-1.286,0.639,0.2,0.546,49.248,0.241,1.413,0.804,1358,139,2225,2.413,1317.25
BD7 2YW,0.535,21.381,1.287,0.877,622,57.013,0.221,28.683,-0.936,0.999,0.304,0.679,52.993,0.344,0.216,0.968,1329,142,2093,2.571,1291.75
BD7 2YX,0.567,23.431,2.306,1.358,613,73.477,0.235,24.717,-0.18,1.304,0.358,0.463,62.067,0.35,0.211,0.59,1090,262,1965,1.956,1076
BD7 2YY,0.535,21.381,1.287,0.877,622,57.013,0.221,28.683,-0.936,0.999,0.304,0.679,52.993,0.344,0.216,0.968,1329,142,2093,2.571,1291.75
BD7 2YZ,0.566,19.836,1.296,1.591,728,79.208,0.164,57.434,-1.286,0.639,0.2,0.546,49.248,0.241,1.413,0.804,1358,139,2225,2.413,1317.25
BD7 3AA,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AB,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AD,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AE,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AF,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AG,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AH,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AJ,0.562,17.69,0.375,0.302,597,52.098,0.18,50.511,-0.716,0.661,0.26,0.614,43.596,0.291,1.246,0.631,1293,224,2114,1.599,1240.75
BD7 3AL,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AN,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AP,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3AQ,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AR,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3AS,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3AW,0.528,19.421,-0.333,0.225,987,45.189,0.118,43.82,-0.756,0.389,0.199,0.623,32.016,0.23,0.98,0.79,1911,301,3199,2.009,1827.25
BD7 3AX,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3AY,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3AZ,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BB,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BD,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BE,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BG,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BH,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3BJ,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BL,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BN,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BP,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BQ,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3BS,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BT,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3BU,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3BW,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3BX,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3BY,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3BZ,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3DA,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3DB,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3DD,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3DE,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3DF,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3DG,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3DH,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3DJ,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DL,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DN,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DP,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DQ,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3DR,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DS,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DT,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DU,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DW,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DX,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DY,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3DZ,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3EA,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3EB,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3ED,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3EE,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3EG,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3EJ,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3EL,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3EN,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3EP,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3ER,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3ES,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3ET,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3EU,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3EW,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3EX,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3EY,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3EZ,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HA,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3HD,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HE,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HF,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HG,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HH,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HJ,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HL,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HN,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HP,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HQ,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HR,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3HS,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3HT,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3HU,0.562,17.69,0.375,0.302,597,52.098,0.18,50.511,-0.716,0.661,0.26,0.614,43.596,0.291,1.246,0.631,1293,224,2114,1.599,1240.75
BD7 3HW,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3HX,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3HY,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3HZ,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3JA,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3JB,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3JD,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3JE,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3JF,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3JG,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3JQ,0.543,19.741,1.281,0.901,587,58.836,0.203,53.649,-1.299,1.053,0.283,0.667,53.651,0.312,1.203,1.066,1022,143,1752,2.398,975.75
BD7 3JT,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3JU,0.545,21.544,1.584,0.852,479,58.217,0.179,61.485,-1.071,0.851,0.315,0.633,54.755,0.33,1.438,1.096,996,162,1637,2.696,975.75
BD7 3JX,0.635,22.015,1.614,1.664,712,88.661,0.269,23.922,-0.943,1.562,0.412,0.552,69.178,0.405,-0.136,1.009,1021,143,1876,2.717,971.5
BD7 3JZ,0.635,22.015,1.614,1.664,712,88.661,0.269,23.922,-0.943,1.562,0.412,0.552,69.178,0.405,-0.136,1.009,1021,143,1876,2.717,971.5
BD7 3LA,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LB,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LD,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LE,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LF,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LG,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LH,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3LJ,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3LL,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3LN,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3LP,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3LQ,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3LR,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3LS,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LT,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LU,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LW,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3LX,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LY,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3LZ,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NA,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NB,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3ND,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NE,0.635,22.015,1.614,1.664,712,88.661,0.269,23.922,-0.943,1.562,0.412,0.552,69.178,0.405,-0.136,1.009,1021,143,1876,2.717,971.5
BD7 3NF,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NG,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NH,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NJ,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NL,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3NN,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NP,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3NQ,0.504,21.177,1.994,1.964,450,76.566,0.27,51.637,-0.546,1.795,0.401,0.462,73.106,0.387,1.2,0.904,826,340,1616,2.127,816.75
BD7 3NR,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3NS,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3NT,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3NU,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3NW,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3NX,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PA,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PB,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PD,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PE,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PF,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PG,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PH,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PJ,0.522,18.288,1.786,1.003,435,57.151,0.217,74.785,-1.603,1.176,0.406,0.42,62.805,0.362,2.08,0.796,981,227,1643,2.156,976.25
BD7 3PL,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
BD7 3PN,0.462,12.796,1.371,1.578,537,62.453,0.163,54.126,-1.155,0.198,0.375,0.161,45.152,0.272,1.386,0.545,1089,239,1865,0.838,1063.5
